text,label
i learned to never talk about feelings when ive had a,0
i feel a sense of obligation to be loyal to the us,2
i know that in the feeling lonely isolated teary states i,0
i feel rejected by someone i love and this has caused me,0
i swear is releasing my neighbors inner crazy weve had cop,1
i have to start my journey to these cities in the morning ,1
i feel convinced my twins would declare the same .,1
im feeling very determined and determined. im feeling determined .,1
i feel good about the choices i made in terms of our,1
i feel mellow and shit i swear you,1
psychologist visited psychologist all those years ago and took to heart what he,4
im unhappy i feel irritated by everything and i,3
i run away when someone comes along who can take away that feeling,0
im feeling extremely blessed to be pregnant .,1
i cant blame anything or anyone but myself and ive spent,0
i feel that it is important that people do not lose the ability,1
i feel the divine feminine playing out last night by giving her heart,1
i will console for i allusion massou to live for,0
i see her frustration and sadness and hear her anger at my put,0
i wanted to do something different today and that feeling was inside of,1
i feel so sorrowful so dejected the words ring,0
i can t help but feel considerate towards others .,1
i feel thankful happy and blessed and these are good feelings .,1
i go to the church service not youth i feel like im,3
im actually feeling productive in the area of quilting and sewing but have,1
i feel ashamed that you would forget that and forget us .,0
i feel so excited cause that means i get to skip classes,1
debra and i drove to woodston camp kansa,1
im feeling adventurous and fiesty i stop comparing myself to,1
i really shut myself off a lot at the end of my,3
i have a feeling they were delicious .,1
some girls feel the need to seem less intelligent than they really are ,1
i know i feel ungrateful and i hate,0
i couldn t help but feel slightly intimidated . ,4
i feel safer so i didnt have that horrible panicky,0
i feel like i don t have a spot assured,1
i feel like i need to officially address this because it is,0
i feel like im making all the effort and i cant,3
i feel compassion for them and understand why they feel insecure ,4
i don t like sharing i do that on twitter but,0
i went by feeling slightly regretful that i didnt try,0
i just wasnt feeling it so i willfully broke my,0
i honestly feel rejected by iraq .,0
i try to describe my experience in words it feels like trying to,2
i feel that he wasn t making the effort to see,0
i was feeling good until i saw the flop flop,1
i feel particularly hostile shell say no red shirt today nickey,3
i feel lethargic slogging through work outs and,0
i feel hated but i don t care .,3
i feel less stressed driving a hard route than being the passenger,0
i miss feeling pretty and delicate .,2
obbie said he feels like a terrible christ,0
i was feeling more than a little apprehensive,4
i feel really strange without my bangs and sometimes i,4
shadow dancer the not really console port of the arcade sequel to ,5
i feel honored to have those books on my shelves .,1
i feel that he is ungrateful for having an,0
i will scream or cry when theres too many ,4
i am an infp a very strong introverted feeling,0
i needed to clear my head he tells him and ,2
i want to make this a daily thing i have to,1
i would even say are important as far as how my significant other,0
i love but these are just a few that i ,1
tabby and i started working on the paths and the routes we,3
i feel fighter move in me and i am amazed at the,5
i watched her tears fell i really feel so heartbroken,0
my issues questions feelings etc are going to be resolved . my issues,1
i must comment that i believe medications are life saving in many,1
i feel like i need to do something to change this vicious,3
i prefer to sit in the large room at the back with its,2
i spent most of that game feeling unsure about where i,4
i feel lucky to know what its like to revel in the freedom,1
i feel like a greedy easily pound overweight american ,3
i feel disappointed in his mother gertrude .,0
i feel humiliated at her apartment i came here to,0
i feel slightly like a traitor admitting that i,2
im facing the consequences of my little fall yesterday all day and night yesterday,3
i knew i was going to look at the mess and feel,0
i was feeling really awful by afternoon by afternoon .,0
i miss feeling like im cute enough to be considered to be taken,1
i feel lost and discombobulated i lose the,0
i wanna go to work feeling bouncy and happy feeling,1
i feel sometimes like i want to say things that i,1
im just feel alone. im feel alone .,0
i am full of feeling not empty .,0
i feel you are being wronged i will back you,3
i learned not to depend on nor expect my body to perform but,1
i feel kinda mellow though i think that time,1
i still feel like i ve been run over by ,3
i recognize most of the frequent posters and never feel unwelcom,0
